Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
6598,FONDA,WAY,,FONDA WAY,595A7,PUBLIC STREET NAMES
6648,FIRTH,AVE,,FIRTH AVENUE,631G1,PUBLIC STREET NAMES
6548,FRANLIE,DR,,FRANLIE DRIVE,503E3,PUBLIC STREET NAMES
10844,FORTUNA,LANE,,FORTUNA LANE,502A6,PRIVATE ROADWAY NAMES
10000,FITNESS,DR,,FITNESS DRIVE,823J1,PRIVATE STREET NAMES
9673,FELICIDAD,,,FELICIDAD,823F7,UNOFFICIAL PRIVATE STREET NAMES
6639,FIUME,WALK,,FIUME WALK,561G5,PUBLIC STREET NAMES
6750,FAIRGROVE,AVE,,FAIRGROVE AVENUE,504B4,PUBLIC STREET NAMES
6681,FERNGLEN,AVE,,FERNGLEN AVENUE,503J4,PUBLIC STREET NAMES
6707,FAWNRIDGE,DR,,FAWNRIDGE DRIVE,592D5,PUBLIC STREET NAMES
6739,FALL,AVE,,FALL AVENUE,594D5,PUBLIC STREET NAMES
10781,FOREST EDGE,DR,,FOREST EDGE DRIVE,481J5,PRIVATE ROADWAY NAMES
9895,FOLKSTONE,LANE,,FOLKSTONE LANE,591G2,PRIVATE STREET NAMES
6715,FARRAGUT,AVE,,FARRAGUT AVENUE,794J6,PUBLIC STREET NAMES
6733,FALUN,DR,,FALUN DRIVE,533C1,PUBLIC STREET NAMES
6538,FREY,AVE,,FREY AVENUE,671J6,PUBLIC STREET NAMES
6651,FIRMA,CT,,FIRMA COURT,481B6,PUBLIC STREET NAMES
6516,FUNCHAL,ROAD,,FUNCHAL ROAD,591J7,PUBLIC STREET NAMES
6663,FILBERT,ST,,FILBERT STREET,481E2,PUBLIC STREET NAMES
6746,FAIR OAK VIEW,TER,,FAIR OAK VIEW TERRACE,594E5,PUBLIC STREET NAMES
6724,FARLEY,CT,,FARLEY COURT,562J6,PUBLIC STREET NAMES
6619,FLORAL,AVE,,FLORAL AVENUE,593B4,PUBLIC STREET NAMES
9786,FALCON CREST,LANE,,FALCON CREST LANE,480E6,PRIVATE STREET NAMES
6630,FLEETWING,AVE,,FLEETWING AVENUE,702H3,PUBLIC STREET NAMES
6732,FANITA,ST,,FANITA STREET,594C7,PUBLIC STREET NAMES
11130,FIREFLY,PL,,FIREFLY PLACE,702E1,PRIVATE ROADWAY NAMES
11153,FARGO,LANE,,FARGO LANE,594E5,LIMITED ACCESS AREA NAMES
11092,FRED,WAY,,FRED WAY,531H3,LIMITED ACCESS AREA NAMES
10211,FALCON RIDGE,LANE,,FALCON RIDGE LANE,480F7,PRIVATE STREET NAMES
11043,FOX HUNT,CT,,FOX HUNT COURT,499H6,PRIVATE STREET NAMES
11050,FORMOSA FUSION,CT,,FORMOSA FUSION COURT,593D6,LIMITED ACCESS AREA NAMES
11241,FENTON,LANE,,FENTON LANE,482A1,UNOFFICIAL PRIVATE STREET NAMES
11277,FORMOSA,LANE,,FORMOSA LANE,593D6,LIMITED ACCESS AREA NAMES
