Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
510,JUNG JING,ROAD,,JUNG JING ROAD,634G2,PRIVATE STREET NAMES
10327,JUDGE JOHN AISO,ST,,JUDGE JOHN AISO STREET,634G4,PUBLIC STREET NAMES
5608,JASMINE,AVE,,JASMINE AVENUE,632F7,PUBLIC STREET NAMES
5583,JEWEL,ST,,JEWEL STREET,594C7,PUBLIC STREET NAMES
5546,JULIET,ST,,JULIET STREET,634A6,PUBLIC STREET NAMES
5619,JAMIESON,AVE,,JAMIESON AVENUE,561A1,PUBLIC STREET NAMES
5577,JIMENO,AVE,,JIMENO AVENUE,481C4,PUBLIC STREET NAMES
5575,JOFFRE,ST,,JOFFRE STREET,631H2,PUBLIC STREET NAMES
5549,JUDD,ST,,JUDD STREET,482F7,PUBLIC STREET NAMES
5614,JANETTA,WAY,,JANETTA WAY,503A4,PUBLIC STREET NAMES
5584,JETTY,ST,,JETTY STREET,NA,PUBLIC STREET NAMES
5564,JONES,AVE,,JONES AVENUE,635D2,PUBLIC STREET NAMES
515,JOHN SLOAT,PL,,JOHN SLOAT PLACE,823J1,PRIVATE STREET NAMES
5627,JADESTONE,PL,,JADESTONE PLACE,561J6,PUBLIC STREET NAMES
5588,JERSEY,ST,,JERSEY STREET,501F2,PUBLIC STREET NAMES
9588,JAYDEE,CIR,,JAYDEE CIRCLE,503H2,PUBLIC STREET NAMES
5595,JEFFREY,PL,,JEFFREY PLACE,560E3,PUBLIC STREET NAMES
9767,JONALLAN,DR,,JONALLAN DRIVE,532F5,PRIVATE STREET NAMES
5594,JEFFRIES,AVE,,JEFFRIES AVENUE,594J6,PUBLIC STREET NAMES
5633,JACKSON,ST,,JACKSON STREET,634H4,PUBLIC STREET NAMES
5582,JEWETT,DR,,JEWETT DRIVE,592J3,PUBLIC STREET NAMES
5598,JEFFERSON,BLVD,,JEFFERSON BOULEVARD,672G6,PUBLIC STREET NAMES
