Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
632,EAGLE,ST,,EAGLE STREET,634J5,PRIVATE STREET NAMES
617,EL VERANO,AVE,,EL VERANO AVENUE,564H6,PRIVATE STREET NAMES
6843,ENTRADA,CT,,ENTRADA COURT,480J7,PUBLIC STREET NAMES
9671,ENCANTADOR,,,ENCANTADOR,832F7,UNOFFICIAL PRIVATE STREET NAMES
6930,ELMDALE,PL,,ELMDALE PLACE,481C6,PUBLIC STREET NAMES
11030,EVANS,WAY,,EVANS WAY,631J6,LIMITED ACCESS AREA NAMES
6995,EL CERRITO,PL,,EL CERRITO PLACE,593D4,PUBLIC STREET NAMES
6913,EL ORO,LANE,,EL ORO LANE,630H4,PUBLIC STREET NAMES
6948,ELLENWOOD,DR,,ELLENWOOD DRIVE,564J5,PUBLIC STREET NAMES
6812,ESTEBAN,ROAD,,ESTEBAN ROAD,560B5,PUBLIC STREET NAMES
6941,ELLIS,AVE,,ELLIS AVENUE,632H7,PUBLIC STREET NAMES
7021,EFFIE,PL,,EFFIE PLACE,594C5,PUBLIC STREET NAMES
7041,EDGEMAR,AVE,,EDGEMAR AVENUE,673D6,PUBLIC STREET NAMES
6950,ELLENVALE,AVE,,ELLENVALE AVENUE,559D3,PUBLIC STREET NAMES
6805,ESTRELLITA,WAY,,ESTRELLITA WAY,631H1,PUBLIC STREET NAMES
620,EL MEDIO,PL,,EL MEDIO PLACE,631A4,PRIVATE STREET NAMES
6891,ELWOOD,ST,,ELWOOD STREET,634H7,PUBLIC STREET NAMES
7059,ECHANDIA,ST,EAST,ECHANDIA STREET EAST,635A3,PUBLIC STREET NAMES
633,E,WALK,,E WALK,NA,PRIVATE STREET NAMES
7004,EL CAJON,ST,,EL CAJON STREET,481G5,PUBLIC STREET NAMES
10633,EA,WAY,,EA WAY,702C1,PUBLIC STREET NAMES
7086,EAST BUENA VISTA,ST,,EAST BUENA VISTA STREET,NA,PUBLIC STREET NAMES
6989,ELDERBANK,DR,,ELDERBANK DRIVE,595C3,PUBLIC STREET NAMES
6968,EL HITO,PL,,EL HITO PLACE,630H3,PUBLIC STREET NAMES
6916,ELNORA,PL,,ELNORA PLACE,481C6,PUBLIC STREET NAMES
10793,EBEY CANYON,DR,,EBEY CANYON DRIVE,503G1,UNOFFICIAL PRIVATE STREET NAMES
10471,ERIN,PL,,ERIN PLACE,529E3,PUBLIC STREET NAMES
10588,ELM,PL,,ELM PLACE,500E1,PRIVATE ROADWAY NAMES
6866,EMPORIA,AVE,,EMPORIA AVENUE,672F5,PUBLIC STREET NAMES
6961,ELKGROVE,CIR,,ELKGROVE CIRCLE,671J4,PUBLIC STREET NAMES
7009,ELBEN,AVE,,ELBEN AVENUE,503E5,PUBLIC STREET NAMES
6816,ESQUIRA,PL,,ESQUIRA PLACE,561D4,PUBLIC STREET NAMES
6959,ELKINS,ROAD,,ELKINS ROAD,631E2,PUBLIC STREET NAMES
7102,EAGLE,ST,,EAGLE STREET,635C6,PUBLIC STREET NAMES
6840,ENVILLE,PL,,ENVILLE PLACE,673A1,PUBLIC STREET NAMES
