Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
9261,ANGOSTURA,PL,,ANGOSTURA PLACE,560H5,PUBLIC STREET NAMES
9476,AIKEN,AVE,,AIKEN AVENUE,632E5,PUBLIC STREET NAMES
9386,ALMA REAL,DR,,ALMA REAL DRIVE,631A7,PUBLIC STREET NAMES
9136,ASCOT,WALK,,ASCOT WALK,674D6,PUBLIC STREET NAMES
9402,ALLENTOWN,PL,,ALLENTOWN PLACE,560E3,PUBLIC STREET NAMES
9511,ACORN,ST,,ACORN STREET,499J6,PUBLIC STREET NAMES
9466,ALAMEDA,ST,,ALAMEDA STREET,634G4,PUBLIC STREET NAMES
9145,ARTRUDE,ST,,ARTRUDE STREET,503A5,PUBLIC STREET NAMES
9166,ARMSTRONG,AVE,,ARMSTRONG AVENUE,594D3,PUBLIC STREET NAMES
9106,ATWATER,AVE,,ATWATER AVENUE,594E2,PUBLIC STREET NAMES
9537,ABALONE,AVE,,ABALONE AVENUE,823H7,PUBLIC STREET NAMES
9224,ARABIC,ST,,ARABIC STREET,794C7,PUBLIC STREET NAMES
9272,ANGELA,AVE,,ANGELA AVENUE,529F5,PUBLIC STREET NAMES
10268,ANDOVER,LANE,,ANDOVER LANE,702F1,PUBLIC STREET NAMES
9436,ALDEN,DR,,ALDEN DRIVE,632G1,PUBLIC STREET NAMES
9353,ALTAVAN,AVE,,ALTAVAN AVENUE,702D2,PUBLIC STREET NAMES
9299,AMOR,ROAD,,AMOR ROAD,592J1,PUBLIC STREET NAMES
807,ANN,ST,,ANN STREET,634H2,PRIVATE STREET NAMES
9100,AUCKLAND,AVE,,AUCKLAND AVENUE,563B4,PUBLIC STREET NAMES
9198,ARCOS,DR,,ARCOS DRIVE,560A4,PUBLIC STREET NAMES
10097,ADELPHIA,AVE,,ADELPHIA AVENUE,NA,PRIVATE STREET NAMES
9501,ADELAIDE,PL,,ADELAIDE PLACE,595E1,PUBLIC STREET NAMES
9177,ARLENE,TER,,ARLENE TERRACE,592H2,PUBLIC STREET NAMES
9325,AMALFI,DR,,AMALFI DRIVE,631C7,PUBLIC STREET NAMES
9379,ALMONT,DR,,ALMONT DRIVE,632H1,PUBLIC STREET NAMES
9378,ALMONT,ST,,ALMONT STREET,595F5,PUBLIC STREET NAMES
9134,ASHBY,AVE,,ASHBY AVENUE,632D6,PUBLIC STREET NAMES
9214,ARBOR DELL,PL,,ARBOR DELL PLACE,565C4,PUBLIC STREET NAMES
1268,AVENUE 51,,,AVENUE 51,565B7,PUBLIC STREET NAMES
9182,ARISTO,PL,,ARISTO PLACE,481B5,PUBLIC STREET NAMES
1282,AVENUE 37,,,AVENUE 37,595A6,PUBLIC STREET NAMES
9301,AMIRANTE,DR,,AMIRANTE DRIVE,823G6,PUBLIC STREET NAMES
10866,AMERICAN,PL,,AMERICAN PLACE,565A7,PRIVATE ROADWAY NAMES
9154,ARROYO SECO,AVE,,ARROYO SECO AVENUE,595A6,PUBLIC STREET NAMES
10045,ARI,LANE,,ARI LANE,591E4,PRIVATE ROADWAY NAMES
9396,ALLISON,AVE,,ALLISON AVENUE,634E1,PUBLIC STREET NAMES
9517,ACANTO,ST,,ACANTO STREET,631H1,PUBLIC STREET NAMES
823,AGAJANIAN,DR,,AGAJANIAN DRIVE,794A7,PRIVATE STREET NAMES
9217,ARBOL,ST,,ARBOL STREET,595A3,PUBLIC STREET NAMES
9471,AIROLE,WAY,,AIROLE WAY,592A6,PUBLIC STREET NAMES
811,ANACAPA,ST,,ANACAPA STREET,NA,PRIVATE STREET NAMES
9108,ATRON,AVE,,ATRON AVENUE,529F3,PUBLIC STREET NAMES
9530,ABIGAIL,PL,,ABIGAIL PLACE,702J2,PUBLIC STREET NAMES
9443,ALCOTT,ST,,ALCOTT STREET,633A4,PUBLIC STREET NAMES
9213,ARBOR DELL,ROAD,,ARBOR DELL ROAD,565C5,PUBLIC STREET NAMES
9273,ANETA,ST,,ANETA STREET,672F6,PUBLIC STREET NAMES
9133,ASHDALE,AVE,,ASHDALE AVENUE,631H1,PUBLIC STREET NAMES
9072,AVERILL PARK,DR,,AVERILL PARK DRIVE,823H6,PUBLIC STREET NAMES
10804,AVENIDA ALEGRE,,,AVENIDA ALEGRE,500D1,PRIVATE ROADWAY NAMES
9385,ALMAYO,AVE,,ALMAYO AVENUE,632D5,PUBLIC STREET NAMES
9275,ANDREW,AVE,,ANDREW AVENUE,481E7,PUBLIC STREET NAMES
9523,ACADEMY,DR,,ACADEMY DRIVE,594G7,PUBLIC STREET NAMES
9486,ADRIAN,ST,,ADRIAN STREET,594B6,PUBLIC STREET NAMES
9422,ALGER,ST,,ALGER STREET,564D6,PUBLIC STREET NAMES
