Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
5380,KNOWLTON,ST,,KNOWLTON STREET,673A7,PUBLIC STREET NAMES
5510,KEITH,ST,,KEITH STREET,635B1,PUBLIC STREET NAMES
5368,KRISTOPHER,PL,,KRISTOPHER PLACE,480H6,PUBLIC STREET NAMES
502,KLAMATH,ST,,KLAMATH STREET,595E7,PRIVATE STREET NAMES
5420,KINGSWELL,AVE,,KINGSWELL AVENUE,594A4,PUBLIC STREET NAMES
5524,KAMAN,CT,,KAMAN COURT,481A7,PUBLIC STREET NAMES
5402,KIRKCOLM,LANE,,KIRKCOLM LANE,480G6,PUBLIC STREET NAMES
5494,KENFIELD,AVE,,KENFIELD AVENUE,591F7,PUBLIC STREET NAMES
5462,KETCH,ST,,KETCH STREET,701J1,PUBLIC STREET NAMES
509,KAHLENBERG,LANE,,KAHLENBERG LANE,562E3,PRIVATE STREET NAMES
5461,KEVIN,CT,,KEVIN COURT,500J4,PUBLIC STREET NAMES
5397,KISMET,AVE,,KISMET AVENUE,482B2,PUBLIC STREET NAMES
5471,KERR,ST,,KERR STREET,594F3,PUBLIC STREET NAMES
5379,KNOX,AVE,,KNOX AVENUE,594F4,PUBLIC STREET NAMES
10655,KNOLL,HILL,,KNOLL HILL,480J6,PUBLIC STREET NAMES
5519,KAREN,DR,,KAREN DRIVE,561B4,PUBLIC STREET NAMES
5501,KELTON,AVE,,KELTON AVENUE,631J2,PUBLIC STREET NAMES
9685,KIKI,PL,,KIKI PLACE,630J6,UNOFFICIAL PRIVATE STREET NAMES
5500,KELVIN,AVE,,KELVIN AVENUE,500C7,PUBLIC STREET NAMES
5527,KALISHER,ST,,KALISHER STREET,501J1,PUBLIC STREET NAMES
5502,KELSLOAN,ST,,KELSLOAN STREET,531D4,PUBLIC STREET NAMES
5483,KENTLAND,AVE,,KENTLAND AVENUE,499H6,PUBLIC STREET NAMES
5492,KENILWORTH,WALK,,KENILWORTH WALK,594D5,PUBLIC STREET NAMES
5373,KOSTER,AVE,,KOSTER AVENUE,562C6,PUBLIC STREET NAMES
10684,KEMMETT,CT,,KEMMETT COURT,634J4,PRIVATE ROADWAY NAMES
5503,KELSEY,ST,,KELSEY STREET,562H6,PUBLIC STREET NAMES
