Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
5323,LA FOLLETTE,DR,,LA FOLLETTE DRIVE,595D2,PUBLIC STREET NAMES
5161,LA VILLA MARINA,,,LA VILLA MARINA,672C7,PUBLIC STREET NAMES
4897,LORRAINE,BLVD,,LORRAINE BOULEVARD,633G3,PUBLIC STREET NAMES
5084,LETA,ST,,LETA STREET,674F2,PUBLIC STREET NAMES
5079,LEVICO,WAY,,LEVICO WAY,591J5,PUBLIC STREET NAMES
5295,LAKE VISTA,CT,,LAKE VISTA COURT,561A6,PUBLIC STREET NAMES
446,LUY,ROAD,,LUY ROAD,672E2,PRIVATE STREET NAMES
492,LANCER,CT,,LANCER COURT,592B3,PRIVATE STREET NAMES
5334,LA CUESTA,DR,,LA CUESTA DRIVE,593B1,PUBLIC STREET NAMES
4924,LONGRIDGE,PL,,LONGRIDGE PLACE,562D7,PUBLIC STREET NAMES
4917,LONGWORTH,DR,,LONGWORTH DRIVE,631D4,PUBLIC STREET NAMES
5045,LINCOLN,BLVD,,LINCOLN BOULEVARD,671H4,PUBLIC STREET NAMES
5247,LARAMIE,PL,,LARAMIE PLACE,500D4,PUBLIC STREET NAMES
4856,LOYAL,TR,,LOYAL TRAIL,593D1,PUBLIC STREET NAMES
5350,LA CANADA,WAY,,LA CANADA WAY,503C3,PUBLIC STREET NAMES
4930,LONGBOW,CT,,LONGBOW COURT,561H7,PUBLIC STREET NAMES
5325,LA FAYETTE PARK,PL,,LA FAYETTE PARK PLACE,594C7,PUBLIC STREET NAMES
5177,LAUREL TERRACE,DR,,LAUREL TERRACE DRIVE,562F6,PUBLIC STREET NAMES
4958,LOGANDALE,DR,,LOGANDALE DRIVE,593F2,PUBLIC STREET NAMES
5058,LILAC,TER,,LILAC TERRACE,634F1,PUBLIC STREET NAMES
4817,LYMAN,PL,,LYMAN PLACE,594A4,PUBLIC STREET NAMES
493,LANAI,DR,,LANAI DRIVE,561E5,PRIVATE STREET NAMES
4890,LOS CABALLEROS,WAY,,LOS CABALLEROS WAY,593H3,PUBLIC STREET NAMES
5111,LEMAY,PL,,LEMAY PLACE,531B6,PUBLIC STREET NAMES
5229,LA RODA,AVE,,LA RODA AVENUE,565B5,PUBLIC STREET NAMES
5136,LEDERER,AVE,,LEDERER AVENUE,529F6,PUBLIC STREET NAMES
5221,LAS CANOAS,ROAD,,LAS CANOAS ROAD,630J4,PUBLIC STREET NAMES
5179,LAURELMONT,DR,,LAURELMONT DRIVE,593A2,PUBLIC STREET NAMES
5090,LEROY,ST,,LEROY STREET,634H2,PUBLIC STREET NAMES
5287,LAMBERT,DR,,LAMBERT DRIVE,593G2,PUBLIC STREET NAMES
5145,LEBANON,ST,,LEBANON STREET,634E4,PUBLIC STREET NAMES
9690,LIGHTHOUSE,ST,,LIGHTHOUSE STREET,NA,UNOFFICIAL PRIVATE STREET NAMES
4888,LOS ENCANTOS,WAY,,LOS ENCANTOS WAY,593H3,PUBLIC STREET NAMES
5105,LEMONCREST,AVE,,LEMONCREST AVENUE,503B1,PUBLIC STREET NAMES
4885,LOS FELIZ,PL,,LOS FELIZ PLACE,564D7,PUBLIC STREET NAMES
4839,LUCITA,CT,,LUCITA COURT,NA,PUBLIC STREET NAMES
10311,L. RON HUBBARD,WAY,,L. RON HUBBARD WAY,594A4,PUBLIC STREET NAMES
5255,LAPEER,DR,,LAPEER DRIVE,632H1,PUBLIC STREET NAMES
9756,LILLY,CT,,LILLY COURT,500J6,PRIVATE STREET NAMES
5213,LASH,LANE,,LASH LANE,593D2,PUBLIC STREET NAMES
5202,LASSEN,ST,,LASSEN STREET,501J5,PUBLIC STREET NAMES
4864,LOVELANE,PL,,LOVELANE PLACE,632F6,PUBLIC STREET NAMES
5025,LINDEN,CT,,LINDEN COURT,671J5,PUBLIC STREET NAMES
10502,LMU,DR,,LMU DRIVE,702D2,PRIVATE STREET NAMES
4871,LOUISE,AVE,,LOUISE AVENUE,672D5,PUBLIC STREET NAMES
5168,LAUSANNE,ROAD,,LAUSANNE ROAD,592A6,PUBLIC STREET NAMES
5220,LAS CASAS,AVE,,LAS CASAS AVENUE,630H6,PUBLIC STREET NAMES
9693,LUDLOW,ST,,LUDLOW STREET,501G2,UNOFFICIAL PRIVATE STREET NAMES
5069,LIBBY,WAY,,LIBBY WAY,593G2,PUBLIC STREET NAMES
4855,LOYOLA,BLVD,,LOYOLA BOULEVARD,702E2,PUBLIC STREET NAMES
5032,LINDA VIEW,PL,,LINDA VIEW PLACE,504A1,PUBLIC STREET NAMES
450,LOWDER,ST,,LOWDER STREET,592B4,PRIVATE STREET NAMES
4984,LLOYD,AVE,,LLOYD AVENUE,532D3,PUBLIC STREET NAMES
4977,LOCHRIN,LANE,,LOCHRIN LANE,482C1,PUBLIC STREET NAMES
4891,LOS BONITOS,WAY,,LOS BONITOS WAY,593H3,PUBLIC STREET NAMES
4832,LULL,ST,,LULL STREET,533C3,PUBLIC STREET NAMES
4979,LOBOS,ROAD,,LOBOS ROAD,560B5,PUBLIC STREET NAMES
5072,LEYDON,AVE,,LEYDON AVENUE,559G5,PUBLIC STREET NAMES
5062,LIGHTHOUSE,CT,,LIGHTHOUSE COURT,701J1,PUBLIC STREET NAMES
4935,LONG,ST,,LONG STREET,673E6,PUBLIC STREET NAMES
5083,LEV,AVE,,LEV AVENUE,501H1,PUBLIC STREET NAMES
5037,LINDACREST,DR,,LINDACREST DRIVE,592F5,PUBLIC STREET NAMES
5244,LARGA,AVE,,LARGA AVENUE,594E2,PUBLIC STREET NAMES
5235,LARKIN,PL,,LARKIN PLACE,631C6,PUBLIC STREET NAMES
5219,LAS CASAS,PL,,LAS CASAS PLACE,630H4,PUBLIC STREET NAMES
10198,LA TIJERA,PKWY,,LA TIJERA PARKWAY,702G3,PUBLIC STREET NAMES
5013,LINNIE,AVE,,LINNIE AVENUE,671H6,PUBLIC STREET NAMES
5156,LAWRENCE,AVE,,LAWRENCE AVENUE,794J6,PUBLIC STREET NAMES
5029,LINDBLADE,PL,,LINDBLADE PLACE,672E5,PUBLIC STREET NAMES
4886,LOS FELIZ,BLVD,,LOS FELIZ BOULEVARD,564D7,PUBLIC STREET NAMES
10190,LASSEN,CT,,LASSEN COURT,501B5,PRIVATE STREET NAMES
9821,LEGACY,CT,,LEGACY COURT,559H3,PUBLIC STREET NAMES
5327,LA FALDA,PL,,LA FALDA PLACE,563D7,PUBLIC STREET NAMES
10701,LIMERICK,AVE,,LIMERICK AVENUE,500C3,PRIVATE STREET NAMES
4959,LOGAN,ST,,LOGAN STREET,594E7,PUBLIC STREET NAMES
4980,LOBDELL,PL,,LOBDELL PLACE,594E6,PUBLIC STREET NAMES
5020,LINDO,ST,,LINDO STREET,563D7,PUBLIC STREET NAMES
5189,LAUGHTON,WAY,,LAUGHTON WAY,480J6,PUBLIC STREET NAMES
4810,LYSTER,AVE,,LYSTER AVENUE,480H7,PUBLIC STREET NAMES
5078,LEVITT,LANE,,LEVITT LANE,561J5,PUBLIC STREET NAMES
5076,LEXICON,AVE,,LEXICON AVENUE,582C1,PUBLIC STREET NAMES
5088,LESLIE,WAY,,LESLIE WAY,595C3,PUBLIC STREET NAMES
5174,LAUREL,WAY,,LAUREL WAY,592E5,PUBLIC STREET NAMES
5201,LA SUBIDA,PL,,LA SUBIDA PLACE,560J4,PUBLIC STREET NAMES
497,LA CANADA,WAY,,LA CANADA WAY,503B4,PRIVATE STREET NAMES
4873,LOU-DILLON,AVE,,LOU-DILLON AVENUE,704H5,PUBLIC STREET NAMES
5183,LAURELCREST,DR,,LAURELCREST DRIVE,562H6,PUBLIC STREET NAMES
454,LORNA,LANE,,LORNA LANE,631H3,PRIVATE STREET NAMES
5206,LAS PILAS,ROAD,,LAS PILAS ROAD,560B5,PUBLIC STREET NAMES
5306,LAKELAND,TR,,LAKELAND TRAIL,529E1,PUBLIC STREET NAMES
5007,LIONEL,PL,,LIONEL PLACE,530C6,PUBLIC STREET NAMES
9691,LOMAS VERDES,,,LOMAS VERDES,823F7,UNOFFICIAL PRIVATE STREET NAMES
4982,LLOYDCREST,DR,,LLOYDCREST DRIVE,592F4,PUBLIC STREET NAMES
4953,LOLINA,LANE,,LOLINA LANE,593B1,PUBLIC STREET NAMES
4936,LONDONDERRY,PL,,LONDONDERRY PLACE,592J5,PUBLIC STREET NAMES
451,LOS NIETOS,DR,,LOS NIETOS DRIVE,594B3,PRIVATE STREET NAMES
4981,LOADSTONE,DR,,LOADSTONE DRIVE,561H7,PUBLIC STREET NAMES
4972,LOCKHAVEN,AVE,,LOCKHAVEN AVENUE,564J5,PUBLIC STREET NAMES
4863,LOVETT,PL,,LOVETT PLACE,561E4,PUBLIC STREET NAMES
5279,LA MONTANA,CIR,,LA MONTANA CIRCLE,560H4,PUBLIC STREET NAMES
5087,LESNER,AVE,,LESNER AVENUE,531C2,PUBLIC STREET NAMES
5351,LA CANADA,WALK,,LA CANADA WALK,503D3,PUBLIC STREET NAMES
464,LITTLE PARK,LANE,,LITTLE PARK LANE,631G3,PRIVATE STREET NAMES
9589,LASHBURN,ST,,LASHBURN STREET,481J7,PUBLIC STREET NAMES
5051,LIMA,ST,,LIMA STREET,674F3,PUBLIC STREET NAMES
10953,LAYTON,WAY,,LAYTON WAY,631G1,PRIVATE STREET NAMES
5307,LAKE HOLLYWOOD,DR,,LAKE HOLLYWOOD DRIVE,563D7,PUBLIC STREET NAMES
4976,LOCKE,AVE,,LOCKE AVENUE,595E5,PUBLIC STREET NAMES
5231,LARNED,LANE,,LARNED LANE,592A4,PUBLIC STREET NAMES
4899,LORNA,LANE,,LORNA LANE,631H4,PUBLIC STREET NAMES
4911,LOPEZ,ST,,LOPEZ STREET,560A3,PUBLIC STREET NAMES
4812,LYON,ST,,LYON STREET,634H3,PUBLIC STREET NAMES
5143,LECCO,LANE,,LECCO LANE,630F6,PUBLIC STREET NAMES
4898,LORNE,ST,,LORNE STREET,533B2,PUBLIC STREET NAMES
5285,LAMBETH,ST,,LAMBETH STREET,594C2,PUBLIC STREET NAMES
5227,LARRYAN,DR,,LARRYAN DRIVE,559E1,PUBLIC STREET NAMES
5313,LAKE,DR,,LAKE DRIVE,593E3,PUBLIC STREET NAMES
4937,LONDON,ST,,LONDON STREET,594B7,PUBLIC STREET NAMES
481,LAUGHLIN,CT,,LAUGHLIN COURT,634G5,PRIVATE STREET NAMES
5138,LEDAN,ST,,LEDAN STREET,500H7,PUBLIC STREET NAMES
10454,LONGACRE,AVE,,LONGACRE AVENUE,480H5,PUBLIC STREET NAMES
4823,LURLINE,AVE,,LURLINE AVENUE,500C2,PUBLIC STREET NAMES
478,LAURELCREST,ROAD,,LAURELCREST ROAD,562H6,PRIVATE STREET NAMES
4850,LUCCA,DR,,LUCCA DRIVE,631D4,PUBLIC STREET NAMES
4967,LOCKNESS,AVE,,LOCKNESS AVENUE,793J1,PUBLIC STREET NAMES
5273,LANCE,PL,,LANCE PLACE,529E5,PUBLIC STREET NAMES
4933,LONG BEACH,AVE,EAST,LONG BEACH AVENUE EAST,674G1,PUBLIC STREET NAMES
11012,LAUGHLIN,LANE,,LAUGHLIN LANE,532J6,LIMITED ACCESS AREA NAMES
11008,LANTERN,CT,,LANTERN COURT,702E1,PRIVATE ROADWAY NAMES
4952,LOMA,DR,,LOMA DRIVE,634D2,PUBLIC STREET NAMES
5181,LAUREL GROVE,CT,,LAUREL GROVE COURT,532F4,PUBLIC STREET NAMES
5245,LARCHWOOD,CIR,,LARCHWOOD CIRCLE,529F6,PUBLIC STREET NAMES
5346,LACHMAN,LANE,,LACHMAN LANE,630G3,PUBLIC STREET NAMES
490,LANIA,LANE,,LANIA LANE,592F4,PRIVATE STREET NAMES
5191,LATROBE,ST,,LATROBE STREET,595C5,PUBLIC STREET NAMES
5089,LE SAGE,AVE,,LE SAGE AVENUE,529F7,PUBLIC STREET NAMES
5254,LA PRADA,,,LA PRADA,565D7,PUBLIC STREET NAMES
4887,LOS ENCINOS,WAY,,LOS ENCINOS WAY,559F3,PUBLIC STREET NAMES
9775,LISA,LANE,,LISA LANE,480E6,PUBLIC STREET NAMES
4931,LONG BEACH,FRWY,,LONG BEACH FREEWAY,635G2,PUBLIC STREET NAMES
5223,LA SALLE,AVE,,LA SALLE AVENUE,633J6,PUBLIC STREET NAMES
4881,LOS LIONES,DR,,LOS LIONES DRIVE,630F5,PUBLIC STREET NAMES
4809,LYTELLE,PL,,LYTELLE PLACE,564J7,PUBLIC STREET NAMES
4829,LUNA,PL,,LUNA PLACE,481C5,PUBLIC STREET NAMES
5155,LAWRENCE,LANE,,LAWRENCE LANE,592C6,PUBLIC STREET NAMES
10395,LOCKRIDGE ESTATE,ROAD,,LOCKRIDGE ESTATE ROAD,592D1,PRIVATE STREET NAMES
5120,LEHIGH,AVE,,LEHIGH AVENUE,502C1,PUBLIC STREET NAMES
4842,LUCILE,ST,,LUCILE STREET,672F6,PUBLIC STREET NAMES
485,LASSEN,ST,,LASSEN STREET,501A5,PRIVATE STREET NAMES
4857,LOY,LANE,,LOY LANE,564J5,PUBLIC STREET NAMES
4907,LORENA,ST,,LORENA STREET,635C5,PUBLIC STREET NAMES
