Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
2121,TOTTENHAM,CT,,TOTTENHAM COURT,592C1,PUBLIC STREET NAMES
2292,TALOFA,AVE,,TALOFA AVENUE,563C4,PUBLIC STREET NAMES
2158,TOLAND,WAY,,TOLAND WAY,595A2,PUBLIC STREET NAMES
2262,TELFAIR,AVE,,TELFAIR AVENUE,481F4,PUBLIC STREET NAMES
2149,TONAWANDA,AVE,,TONAWANDA AVENUE,564J7,PUBLIC STREET NAMES
2173,TIONE,ROAD,,TIONE ROAD,592A6,PUBLIC STREET NAMES
2266,TEED,ST,,TEED STREET,634G3,PUBLIC STREET NAMES
2260,TELLEZ,ST,,TELLEZ STREET,531A6,PUBLIC STREET NAMES
10452,TALL PINE,CT,,TALL PINE COURT,NA,PRIVATE STREET NAMES
10541,THE GROVE,DR,,THE GROVE DRIVE,633B1,PUBLIC STREET NAMES
2052,TULLER,AVE,,TULLER AVENUE,672D2,PUBLIC STREET NAMES
2118,TOURMALINE,WALK,,TOURMALINE WALK,36C5,PUBLIC STREET NAMES
2156,TOLEDO,ST,,TOLEDO STREET,595D1,PUBLIC STREET NAMES
2031,TWILIGHT,LANE,,TWILIGHT LANE,561B5,PUBLIC STREET NAMES
2042,TURNBOW,DR,,TURNBOW DRIVE,503F3,PUBLIC STREET NAMES
179,TULSA,ST,,TULSA STREET,499J3,PRIVATE STREET NAMES
2138,TOPOCHICO,DR,,TOPOCHICO DRIVE,560B5,PUBLIC STREET NAMES
2038,TUSCAN,DR,,TUSCAN DRIVE,481B4,PUBLIC STREET NAMES
2189,TIARA,ST,,TIARA STREET,533B7,PUBLIC STREET NAMES
2294,TALBERT,ST,,TALBERT STREET,702C3,PUBLIC STREET NAMES
2162,TODD,CT,,TODD COURT,532F3,PUBLIC STREET NAMES
10192,TERRAPIN,WAY,,TERRAPIN WAY,504A3,PRIVATE STREET NAMES
2188,TIBBETTS,ST,,TIBBETTS STREET,482E2,PUBLIC STREET NAMES
2055,TUJUNGA VALLEY,ST,,TUJUNGA VALLEY STREET,503G2,PUBLIC STREET NAMES
2181,TILDEN,AVE,,TILDEN AVENUE,631J1,PUBLIC STREET NAMES
2060,TUCKER,AVE,,TUCKER AVENUE,482E1,PUBLIC STREET NAMES
2068,TRUE KNOLL,DR,,TRUE KNOLL DRIVE,504C6,PUBLIC STREET NAMES
194,TALUS,PL,,TALUS PLACE,592G1,PRIVATE STREET NAMES
2065,TRUMAN,AVE,,TRUMAN AVENUE,481J6,PUBLIC STREET NAMES
10723,THUNDERBIRD,DR,,THUNDERBIRD DRIVE,531G1,PRIVATE ROADWAY NAMES
2101,TREADWELL,ST,,TREADWELL STREET,594F1,PUBLIC STREET NAMES
2290,TAMARIND,AVE,,TAMARIND AVENUE,593G3,PUBLIC STREET NAMES
2105,TRANQUIL,PL,,TRANQUIL PLACE,504A6,PUBLIC STREET NAMES
2090,TRIBUNE,PL,,TRIBUNE PLACE,501A2,PUBLIC STREET NAMES
2267,TEALE,ST,,TEALE STREET,672G6,PUBLIC STREET NAMES
9764,TUSCAN,CT,,TUSCAN COURT,481A5,PUBLIC STREET NAMES
10148,THURZAL,PL,,THURZAL PLACE,531E4,PRIVATE ROADWAY NAMES
2282,TARCUTO,WAY,,TARCUTO WAY,591J7,PUBLIC STREET NAMES
2248,TENNESSEE,PL,,TENNESSEE PLACE,632A7,PUBLIC STREET NAMES
2226,TESLA,AVE,,TESLA AVENUE,594D4,PUBLIC STREET NAMES
2172,TIPICO,ST,,TIPICO STREET,500E4,PUBLIC STREET NAMES
2104,TRANQUILLO,ROAD,,TRANQUILLO ROAD,630F5,PUBLIC STREET NAMES
2274,TARZANA WOODS,DR,,TARZANA WOODS DRIVE,560F3,PUBLIC STREET NAMES
2235,TERRACE 52,,,TERRACE 52,595C3,PUBLIC STREET NAMES
