Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
4285,MONTEGO,DR,,MONTEGO DRIVE,591G7,PUBLIC STREET NAMES
4482,MEDINA,ROAD,,MEDINA ROAD,560A3,PUBLIC STREET NAMES
4773,MAHAR,AVE,,MAHAR AVENUE,794G5,PUBLIC STREET NAMES
10444,MARINA POINTE,DR,,MARINA POINTE DRIVE,672B6,PRIVATE STREET NAMES
4533,MCFARLAND,AVE,,MCFARLAND AVENUE,594F6,PUBLIC STREET NAMES
4199,MOUNTCASTLE,DR,,MOUNTCASTLE DRIVE,563A7,PUBLIC STREET NAMES
4306,MONMOUTH,AVE,,MONMOUTH AVENUE,634B7,PUBLIC STREET NAMES
4596,MAST,ST,,MAST STREET,NA,PEDESTRIAN MALL NAMES
4579,MAXWELL,ST,,MAXWELL STREET,594C2,PUBLIC STREET NAMES
4603,MASCARELL,AVE,,MASCARELL AVENUE,501J2,PUBLIC STREET NAMES
4271,MONTE VISTA,WAY,,MONTE VISTA WAY,592E5,PUBLIC STREET NAMES
4202,MOUNT ANGELUS,PL,,MOUNT ANGELUS PLACE,595D2,PUBLIC STREET NAMES
4334,MIRROR LAKE,DR,,MIRROR LAKE DRIVE,593F1,PUBLIC STREET NAMES
4491,MEADOW WOOD,LANE,,MEADOW WOOD LANE,481C3,PUBLIC STREET NAMES
4513,MCMANUS,AVE,,MCMANUS AVENUE,632J7,PUBLIC STREET NAMES
4589,MATISSE,AVE,,MATISSE AVENUE,560A5,PUBLIC STREET NAMES
4730,MANNING,AVE,,MANNING AVENUE,632B2,PUBLIC STREET NAMES
4432,MERRICK,ST,,MERRICK STREET,634H5,PUBLIC STREET NAMES
4581,MAVIS,DR,,MAVIS DRIVE,595A4,PUBLIC STREET NAMES
4750,MALONE,ST,,MALONE STREET,672B1,PUBLIC STREET NAMES
4277,MONTEREY,ROAD,,MONTEREY ROAD,595D4,PUBLIC STREET NAMES
4170,MURRAY,CIR,,MURRAY CIRCLE,594C6,PUBLIC STREET NAMES
4289,MONTECITO,CIR,,MONTECITO CIRCLE,595C5,PUBLIC STREET NAMES
425,MELINDA,WAY,,MELINDA WAY,501A5,PRIVATE STREET NAMES
10949,MARLOW,LANE,,MARLOW LANE,500F3,PRIVATE STREET NAMES
4585,MAUBERT,AVE,,MAUBERT AVENUE,594A4,PUBLIC STREET NAMES
407,MORTON,WALK,,MORTON WALK,594F6,PRIVATE STREET NAMES
4571,MAYERLING,ST,,MAYERLING STREET,481C7,PUBLIC STREET NAMES
4303,MONON,ST,,MONON STREET,594B3,PUBLIC STREET NAMES
445,M,ST,,M STREET,74D3,PRIVATE STREET NAMES
4552,MCCLURE,ST,,MCCLURE STREET,594J6,PUBLIC STREET NAMES
4692,MARCUS,AVE,,MARCUS AVENUE,504B4,PUBLIC STREET NAMES
4390,MILAN,PL,,MILAN PLACE,823H5,PUBLIC STREET NAMES
4802,MAC CULLOCH,DR,,MAC CULLOCH DRIVE,631G1,PUBLIC STREET NAMES
406,MOSSY ROCK,CIR,,MOSSY ROCK CIRCLE,592B1,PRIVATE STREET NAMES
4245,MOORPARK,ST,,MOORPARK STREET,563A4,PUBLIC STREET NAMES
