Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
10912,PASEO DEL SERENO,,,PASEO DEL SERENO,481J5,LIMITED ACCESS AREA NAMES
9609,PARK PRIVADO,,,PARK PRIVADO,559G5,PRIVATE ROADWAY NAMES
3684,PARKPATH,TR,,PARKPATH TRAIL,504C4,PUBLIC STREET NAMES
3660,PASEO,DR,,PASEO DRIVE,594H2,PUBLIC STREET NAMES
3666,PARVA,AVE,,PARVA AVENUE,594B2,PUBLIC STREET NAMES
346,PASEO DE LAS FLORES,,,PASEO DE LAS FLORES,630F2,PRIVATE STREET NAMES
3580,PERRINO,PL,,PERRINO PLACE,674J1,PUBLIC STREET NAMES
3712,PARAISO,ST,,PARAISO STREET,824A3,PUBLIC STREET NAMES
3701,PARK,ROW,,PARK ROW,594H7,PUBLIC STREET NAMES
3679,PARKWOOD,DR,,PARKWOOD DRIVE,592C6,PUBLIC STREET NAMES
3667,PARTRIDGE,AVE,,PARTRIDGE AVENUE,594F3,PUBLIC STREET NAMES
3427,PROGRESS,PL,,PROGRESS PLACE,634J3,PUBLIC STREET NAMES
10480,PREMIERE HILLS,CIR,,PREMIERE HILLS CIRCLE,560C3,PRIVATE STREET NAMES
3769,PACKWOOD,TR,,PACKWOOD TRAIL,593C1,PUBLIC STREET NAMES
3540,PINELAKE,DR,,PINELAKE DRIVE,529F2,PUBLIC STREET NAMES
10366,PACIFIC PROMENADE,,,PACIFIC PROMENADE,702D1,PUBLIC STREET NAMES
10999,PASEO LAS PUERTOS,,,PASEO LAS PUERTOS,500D2,PRIVATE ROADWAY NAMES
10554,PERIGORD,CT,,PERIGORD COURT,503J1,PRIVATE STREET NAMES
3435,PRINCESS,DR,,PRINCESS DRIVE,595E2,PUBLIC STREET NAMES
3698,PARKER,ST,,PARKER STREET,824A4,PUBLIC STREET NAMES
3772,PACIFIC VIEW,DR,,PACIFIC VIEW DRIVE,593C1,PUBLIC STREET NAMES
3413,PUENTE,ROAD,,PUENTE ROAD,560C5,PUBLIC STREET NAMES
3426,PROSPECT,AVE,,PROSPECT AVENUE,594C4,PUBLIC STREET NAMES
10501,PINES ESTATES,CT,,PINES ESTATES COURT,794A6,PRIVATE ROADWAY NAMES
3562,PHILIPRIMM,ST,,PHILIPRIMM STREET,100D,PUBLIC STREET NAMES
3416,PRYOR,PL,,PRYOR PLACE,793J1,PUBLIC STREET NAMES
3608,PECK,DR,,PECK DRIVE,632F3,PUBLIC STREET NAMES
3552,PICO,BLVD,,PICO BOULEVARD,634F7,PUBLIC STREET NAMES
3418,PROVO,AVE,,PROVO AVENUE,504B5,PUBLIC STREET NAMES
3567,PETROLEUM,AVE,,PETROLEUM AVENUE,794A4,PUBLIC STREET NAMES
3530,PINYON,AVE,,PINYON AVENUE,504A3,PUBLIC STREET NAMES
10334,PARKSIDE,TER,,PARKSIDE TERRACE,794A3,PRIVATE ROADWAY NAMES
3663,PASADENA,FRWY,,PASADENA FREEWAY,595F1,PUBLIC STREET NAMES
3636,PATRICIAN,WAY,,PATRICIAN WAY,565D5,PUBLIC STREET NAMES
3591,PENTLAND,WAY,,PENTLAND WAY,529E5,PUBLIC STREET NAMES
3600,PENDER,AVE,,PENDER AVENUE,501C2,PUBLIC STREET NAMES
3589,PEORIA,ST,,PEORIA STREET,503A5,PUBLIC STREET NAMES
3537,PINE TREE,PL,,PINE TREE PLACE,592J5,PUBLIC STREET NAMES
3587,PEQUENO,PL,,PEQUENO PLACE,630H4,PUBLIC STREET NAMES
3500,POLA,WALK,,POLA WALK,595A3,PUBLIC STREET NAMES
3573,PESQUERA,DR,,PESQUERA DRIVE,591C7,PUBLIC STREET NAMES
3582,PERDIDO,LANE,,PERDIDO LANE,592A2,PUBLIC STREET NAMES
3768,PACOIMA,CT,,PACOIMA COURT,562G6,PUBLIC STREET NAMES
3767,PADDOCK,ST,,PADDOCK STREET,482B2,PUBLIC STREET NAMES
3421,PROSPECT,WALK,,PROSPECT WALK,NA,PUBLIC STREET NAMES
3479,PORT,ROAD,,PORT ROAD,672F6,PUBLIC STREET NAMES
3539,PINE NUT,DR,,PINE NUT DRIVE,560J6,PUBLIC STREET NAMES
3642,PATHWAY,TR,,PATHWAY TRAIL,504C4,PUBLIC STREET NAMES
3472,PORTNER,ST,,PORTNER STREET,594G2,PUBLIC STREET NAMES
10254,PATTERSON,PL,,PATTERSON PLACE,631A5,PRIVATE STREET NAMES
3442,PRICE,ST,,PRICE STREET,594B3,PUBLIC STREET NAMES
3494,POMONA,FRWY,,POMONA FREEWAY,635D6,PUBLIC STREET NAMES
10486,PLUM,CT,,PLUM COURT,502B2,PRIVATE STREET NAMES
11037,PRISM,DR,,PRISM DRIVE,594J1,LIMITED ACCESS AREA NAMES
365,PAGODA,CT,,PAGODA COURT,595B6,PRIVATE STREET NAMES
3564,PHELPS,AVE,,PHELPS AVENUE,36D5,PUBLIC STREET NAMES
10487,PARK GLENN,DR,,PARK GLENN DRIVE,593D2,PRIVATE ROADWAY NAMES
3422,PROSPECT,TR,,PROSPECT TRAIL,593A3,PUBLIC STREET NAMES
335,PASEO DEL PUERTO,,,PASEO DEL PUERTO,630F1,PRIVATE STREET NAMES
3491,PONCE,AVE,,PONCE AVENUE,529H1,PUBLIC STREET NAMES
3493,POMONA,ST,,POMONA STREET,595B7,PUBLIC STREET NAMES
3723,PAMPAS,ROAD,,PAMPAS ROAD,560A5,PUBLIC STREET NAMES
11024,POLYSCOPE,PL,,POLYSCOPE PLACE,594E5,LIMITED ACCESS AREA NAMES
3448,PRESTON,AVE,,PRESTON AVENUE,594E6,PUBLIC STREET NAMES
323,PASEO PUERTO BELLA,,,PASEO PUERTO BELLA,630F1,PRIVATE STREET NAMES
3405,PYRAMID,PL,,PYRAMID PLACE,593C1,PUBLIC STREET NAMES
3716,PAOLA,AVE,,PAOLA AVENUE,595E6,PUBLIC STREET NAMES
3671,PARRISH,AVE,,PARRISH AVENUE,594H3,PUBLIC STREET NAMES
3420,PROSSER,AVE,,PROSSER AVENUE,632C4,PUBLIC STREET NAMES
3544,PINE CREST,DR,,PINE CREST DRIVE,595D3,PUBLIC STREET NAMES
3747,PALISAIR,PL,,PALISAIR PLACE,631A4,PUBLIC STREET NAMES
302,PROSPECT,TR,,PROSPECT TRAIL,NA,PRIVATE STREET NAMES
3490,PONDERA,CIR,,PONDERA CIRCLE,529E5,PUBLIC STREET NAMES
3447,PRESTON TRAILS,AVE,,PRESTON TRAILS AVENUE,480F7,PUBLIC STREET NAMES
9608,PARK ESTE,,,PARK ESTE,559G5,PRIVATE ROADWAY NAMES
3484,POPLAR,BLVD,,POPLAR BOULEVARD,595G5,PUBLIC STREET NAMES
3758,PAISLEY,LANE,,PAISLEY LANE,631G4,PUBLIC STREET NAMES
3731,PALOMA,ST,,PALOMA STREET,634F7,PUBLIC STREET NAMES
3681,PARK WESTERN,DR,,PARK WESTERN DRIVE,824A3,PUBLIC STREET NAMES
10990,PASEO DEL CAMPO,,,PASEO DEL CAMPO,500D2,PRIVATE ROADWAY NAMES
3703,PARK,DR,,PARK DRIVE,594F6,PUBLIC STREET NAMES
3632,PATTON,ST,,PATTON STREET,634E2,PUBLIC STREET NAMES
3510,PLEASANT VIEW,AVE,,PLEASANT VIEW AVENUE,594J5,PUBLIC STREET NAMES
10388,PINEHAVEN,WAY,,PINEHAVEN WAY,500H4,PRIVATE STREET NAMES
10161,PORTER,ROAD,,PORTER ROAD,531G5,PRIVATE STREET NAMES
3439,PRIMERA,AVE,,PRIMERA AVENUE,563D7,PUBLIC STREET NAMES
3652,PASEO NUEVO,DR,,PASEO NUEVO DRIVE,560H5,PUBLIC STREET NAMES
3603,PELUSO,AVE,,PELUSO AVENUE,503E3,PUBLIC STREET NAMES
3488,PONET,DR,,PONET DRIVE,593H3,PUBLIC STREET NAMES
3521,PLACER,PL,,PLACER PLACE,595F4,PUBLIC STREET NAMES
3743,PALMERSTON,PL,,PALMERSTON PLACE,593J3,PUBLIC STREET NAMES
3726,PALOS VERDES,DR,NORTH,PALOS VERDES DRIVE NORTH,794A6,PUBLIC STREET NAMES
3485,POOLE,AVE,,POOLE AVENUE,503B5,PUBLIC STREET NAMES
3728,PALOMINO,DR,,PALOMINO DRIVE,560J4,PUBLIC STREET NAMES
3754,PALA MESA,DR,,PALA MESA DRIVE,480G7,PUBLIC STREET NAMES
3407,PUTNEY,ROAD,,PUTNEY ROAD,632D6,PUBLIC STREET NAMES
3717,PANORAMA,TER,,PANORAMA TERRACE,594C4,PUBLIC STREET NAMES
3554,PICKFORD,ST,,PICKFORD STREET,633C5,PUBLIC STREET NAMES
3620,PAYERAS,ST,,PAYERAS STREET,500C6,PUBLIC STREET NAMES
3694,PARK HILL,DR,,PARK HILL DRIVE,702D2,PUBLIC STREET NAMES
9705,PEACH,AVE,,PEACH AVENUE,501G2,UNOFFICIAL PRIVATE STREET NAMES
3454,PRASA,ROAD,,PRASA ROAD,560C5,PUBLIC STREET NAMES
3644,PAT,AVE,,PAT AVENUE,529D7,PUBLIC STREET NAMES
10481,PREMIERE HILLS,DR,,PREMIERE HILLS DRIVE,560C3,PUBLIC STREET NAMES
3756,PALACE,ST,,PALACE STREET,NA,PUBLIC STREET NAMES
11019,PEAK,PL,,PEAK PLACE,594G1,LIMITED ACCESS AREA NAMES
3579,PERRIS,ST,,PERRIS STREET,635C2,PUBLIC STREET NAMES
363,PAIGE,ST,,PAIGE STREET,595C5,PRIVATE STREET NAMES
9870,PUEBLO,ST,,PUEBLO STREET,499J2,PRIVATE STREET NAMES
10087,PERIWINKLE,WAY,,PERIWINKLE WAY,529J7,PRIVATE ROADWAY NAMES
3437,PRIMROSE,AVE,,PRIMROSE AVENUE,593F3,PUBLIC STREET NAMES
3593,PENRITH,DR,,PENRITH DRIVE,635A6,PUBLIC STREET NAMES
337,PASEO DEL CASTILLO,,,PASEO DEL CASTILLO,630F2,PRIVATE STREET NAMES
3486,PONTOON,PL,,PONTOON PLACE,631E4,PUBLIC STREET NAMES
10405,PEPPER TREE,WAY,,PEPPER TREE WAY,532C2,PUBLIC STREET NAMES
10806,PASEO ALTISSE,,,PASEO ALTISSE,500D1,PRIVATE ROADWAY NAMES
3686,PARK OAK,PL,,PARK OAK PLACE,593H2,PUBLIC STREET NAMES
3745,PALMERA,AVE,,PALMERA AVENUE,630J5,PUBLIC STREET NAMES
3450,PRESNELL,ST,,PRESNELL STREET,672D6,PUBLIC STREET NAMES
10615,PASO ROBLES,AVE,,PASO ROBLES AVENUE,501C5,PRIVATE STREET NAMES
9776,PARK,TER,,PARK TERRACE,672H7,PUBLIC STREET NAMES
3424,PROSPECT,CT,,PROSPECT COURT,672A5,PUBLIC STREET NAMES
3425,PROSPECT,AVE,,PROSPECT AVENUE,672A5,PUBLIC STREET NAMES
3627,PAULHAN,AVE,,PAULHAN AVENUE,565A7,PUBLIC STREET NAMES
3626,PAULINE,AVE,,PAULINE AVENUE,592H3,PUBLIC STREET NAMES
355,PASEO AGUA AZUL,,,PASEO AGUA AZUL,630F2,PRIVATE STREET NAMES
10997,PASEO LAS OLIVAS,,,PASEO LAS OLIVAS,500D2,PRIVATE ROADWAY NAMES
3465,POSEY,LANE,,POSEY LANE,529E4,PUBLIC STREET NAMES
3429,PRIVATEER,ST,,PRIVATEER STREET,701J1,PUBLIC STREET NAMES
3475,PORTIA,ST,,PORTIA STREET,594E7,PUBLIC STREET NAMES
3455,PRAIRIE,ST,,PRAIRIE STREET,501C6,PUBLIC STREET NAMES
3697,PARK FRONT,WALK,,PARK FRONT WALK,674D4,PUBLIC STREET NAMES
3771,PACIFIC VIEW,TR,,PACIFIC VIEW TRAIL,593C1,PUBLIC STREET NAMES
10057,PENOBSCOT,DR,,PENOBSCOT DRIVE,529D4,PUBLIC STREET NAMES
3596,PENMAR,CT,,PENMAR COURT,672A5,PUBLIC STREET NAMES
3441,PRIMAVERA,AVE,,PRIMAVERA AVENUE,594J3,PUBLIC STREET NAMES
3690,PARKMAN,AVE,,PARKMAN AVENUE,594C6,PUBLIC STREET NAMES
3643,PAT,PL,,PAT PLACE,559D1,PUBLIC STREET NAMES
3430,PRIVATEER,ST,,PRIVATEER STREET,NA,PEDESTRIAN MALL NAMES
3557,PICASSO,AVE,,PICASSO AVENUE,560A6,PUBLIC STREET NAMES
3607,PEERLESS,PL,,PEERLESS PLACE,632F4,PUBLIC STREET NAMES
3514,PLAY GROUND,ST,,PLAY GROUND STREET,635C2,PUBLIC STREET NAMES
3742,PALMETTO,ST,,PALMETTO STREET,634H5,PUBLIC STREET NAMES
3722,PAMPAS RICAS,BLVD,,PAMPAS RICAS BOULEVARD,631B6,PUBLIC STREET NAMES
3646,PASSMORE,DR,,PASSMORE DRIVE,563C7,PUBLIC STREET NAMES
3704,PARK,CT,,PARK COURT,671G5,PUBLIC STREET NAMES
3724,PALO VISTA,DR,,PALO VISTA DRIVE,593B1,PUBLIC STREET NAMES
10996,PASEO DORADO,,,PASEO DORADO,500D2,PRIVATE ROADWAY NAMES
366,PACOIMA CANYON,ROAD,,PACOIMA CANYON ROAD,482F3,PRIVATE STREET NAMES
3469,PORTOLA,DR,,PORTOLA DRIVE,592C3,PUBLIC STREET NAMES
3502,POINTER,LANE,,POINTER LANE,592A3,PUBLIC STREET NAMES
339,PASEO DE LOS LAGOS,,,PASEO DE LOS LAGOS,630F1,PRIVATE STREET NAMES
3696,PARK GROVE,AVE,,PARK GROVE AVENUE,634C6,PUBLIC STREET NAMES
10610,PIENZA,LANE,,PIENZA LANE,480C6,PRIVATE ROADWAY NAMES
345,PASEO DE LAS LOMAS,,,PASEO DE LAS LOMAS,630F1,PRIVATE STREET NAMES
306,PRODUCE,CT,,PRODUCE COURT,634F6,PRIVATE STREET NAMES
3560,PHILLIPS,WAY,,PHILLIPS WAY,26B6,PUBLIC STREET NAMES
3411,PULLMAN,ST,,PULLMAN STREET,595E4,PUBLIC STREET NAMES
3761,PAGODA,PL,,PAGODA PLACE,595B6,PUBLIC STREET NAMES
3496,POMELO,DR,,POMELO DRIVE,529F4,PUBLIC STREET NAMES
3673,PARR,AVE,,PARR AVENUE,503G2,PUBLIC STREET NAMES
10992,PASEO LA CUMBRE,,,PASEO LA CUMBRE,500D2,PRIVATE ROADWAY NAMES
10123,PACIFIC OAK,DR,,PACIFIC OAK DRIVE,499H5,PRIVATE STREET NAMES
3639,PATRAE,ST,,PATRAE STREET,672D6,PUBLIC STREET NAMES
3753,PALA MESA,PL,,PALA MESA PLACE,500G1,PUBLIC STREET NAMES
3457,PRADO,ST,,PRADO STREET,675C1,PUBLIC STREET NAMES
10360,PONY,LANE,,PONY LANE,481E2,PUBLIC STREET NAMES
3483,POPLAR,ST,,POPLAR STREET,594J6,PUBLIC STREET NAMES
3528,PIPER,AVE,,PIPER AVENUE,702J1,PUBLIC STREET NAMES
3675,PARMER,AVE,,PARMER AVENUE,594E7,PUBLIC STREET NAMES
3507,PLUMMER,ST,,PLUMMER STREET,502A6,PUBLIC STREET NAMES
3625,PAUL JONES,AVE,,PAUL JONES AVENUE,794J5,PUBLIC STREET NAMES
3757,PALA,AVE,,PALA AVENUE,481F3,PUBLIC STREET NAMES
3622,PAWNEE,ST,,PAWNEE STREET,533A1,PUBLIC STREET NAMES
3640,PATIRENE,PL,,PATIRENE PLACE,530G6,PUBLIC STREET NAMES
10244,PLYMOUTH,LANE,,PLYMOUTH LANE,794A3,PRIVATE ROADWAY NAMES
3637,PATRICIA,AVE,,PATRICIA AVENUE,632D4,PUBLIC STREET NAMES
3616,PEARL,PL,,PEARL PLACE,632A7,PUBLIC STREET NAMES
3452,PRESCOTT,CT,,PRESCOTT COURT,633G7,PUBLIC STREET NAMES
3662,PASADERO,DR,,PASADERO DRIVE,560H5,PUBLIC STREET NAMES
3417,PROVON,LANE,,PROVON LANE,632G7,PUBLIC STREET NAMES
3568,PETITE,CT,,PETITE COURT,594E3,PUBLIC STREET NAMES
10731,PALM,CT,,PALM COURT,481J5,PRIVATE STREET NAMES
10980,PERRY,AVE,,PERRY AVENUE,794J5,PUBLIC STREET NAMES
9707,PONCE,AVE,,PONCE AVENUE,529H6,UNOFFICIAL PRIVATE STREET NAMES
