Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
5646,IVAN,CT,,IVAN COURT,594D3,PUBLIC STREET NAMES
5670,IREDELL,LANE,,IREDELL LANE,562G7,PUBLIC STREET NAMES
5659,IRVING,BLVD,,IRVING BOULEVARD,593G7,PUBLIC STREET NAMES
5642,IVARENE,AVE,,IVARENE AVENUE,593F3,PUBLIC STREET NAMES
5707,INDEX,ST,,INDEX STREET,501J1,PUBLIC STREET NAMES
5724,IDA,AVE,,IDA AVENUE,672B5,PUBLIC STREET NAMES
5678,INVERNESS,AVE,,INVERNESS AVENUE,594A2,PUBLIC STREET NAMES
9892,IPSWICH,CT,,IPSWICH COURT,591G2,PRIVATE STREET NAMES
5677,INWOOD,DR,,INWOOD DRIVE,562D6,PUBLIC STREET NAMES
5687,INNES,AVE,,INNES AVENUE,634F1,PUBLIC STREET NAMES
5695,INGLEPORT,AVE,,INGLEPORT AVENUE,NA,PUBLIC STREET NAMES
5718,ILEX,AVE,,ILEX AVENUE,502B1,PUBLIC STREET NAMES
5680,INTERNATIONAL,AVE,,INTERNATIONAL AVENUE,530A1,PUBLIC STREET NAMES
5711,INAVALE,PL,,INAVALE PLACE,631F1,PUBLIC STREET NAMES
