Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3178,RIVER,ST,,RIVER STREET,594J6,PUBLIC STREET NAMES
294,RIDERWOOD,VIEW,EAST,RIDERWOOD VIEW EAST,503E3,PRIVATE STREET NAMES
3151,ROBLE VISTA,DR,,ROBLE VISTA DRIVE,594C2,PUBLIC STREET NAMES
3068,ROSE HILL,CT,,ROSE HILL COURT,NA,PUBLIC STREET NAMES
3076,ROSCOE,PL,,ROSCOE PLACE,531D2,PUBLIC STREET NAMES
3241,REYNIER,AVE,,REYNIER AVENUE,632H6,PUBLIC STREET NAMES
3368,RABER,ST,,RABER STREET,565B7,PUBLIC STREET NAMES
3221,RICHELIEU,PL,,RICHELIEU PLACE,635D1,PUBLIC STREET NAMES
3232,RIALTO,AVE,,RIALTO AVENUE,671H6,PUBLIC STREET NAMES
3085,ROSA,ROAD,,ROSA ROAD,559H4,PUBLIC STREET NAMES
3029,ROWAN,AVE,,ROWAN AVENUE,635D2,PUBLIC STREET NAMES
3181,RISING,DR,,RISING DRIVE,595C7,PUBLIC STREET NAMES
275,ROTTA,AVE,,ROTTA AVENUE,503B5,PRIVATE STREET NAMES
3277,REGAL,PL,,REGAL PLACE,563B7,PUBLIC STREET NAMES
3093,ROMULUS,DR,,ROMULUS DRIVE,564G6,PUBLIC STREET NAMES
3210,RIDGEMOOR,DR,,RIDGEMOOR DRIVE,562J6,PUBLIC STREET NAMES
3320,RAVENWOOD,CT,,RAVENWOOD COURT,592A2,PUBLIC STREET NAMES
274,ROXFORD,AVE,,ROXFORD AVENUE,NA,PRIVATE STREET NAMES
3000,ROYER,AVE,,ROYER AVENUE,529G4,PUBLIC STREET NAMES
298,REMMET,AVE,,REMMET AVENUE,500A5,PRIVATE STREET NAMES
3037,ROTHDELL,TR,,ROTHDELL TRAIL,593A3,PUBLIC STREET NAMES
3343,RANCHITO,AVE,,RANCHITO AVENUE,532B2,PUBLIC STREET NAMES
301,RANDALL,CT,,RANDALL COURT,594H4,PRIVATE STREET NAMES
3209,RIDGE OAK,DR,,RIDGE OAK DRIVE,593H2,PUBLIC STREET NAMES
3015,ROYAL,ST,,ROYAL STREET,674B1,PUBLIC STREET NAMES
3107,ROLLING,ROAD,,ROLLING ROAD,499F6,PUBLIC STREET NAMES
3370,R,ST,,R STREET,794E4,PUBLIC STREET NAMES
3036,ROTTA,AVE,,ROTTA AVENUE,503B5,PUBLIC STREET NAMES
3193,RINCON,AVE,,RINCON AVENUE,481J7,PUBLIC STREET NAMES
3140,ROCKCLIFF,DR,,ROCKCLIFF DRIVE,563G7,PUBLIC STREET NAMES
3269,REKLAW,DR,,REKLAW DRIVE,562H6,PUBLIC STREET NAMES
3304,RECTOR,PL,,RECTOR PLACE,594B6,PUBLIC STREET NAMES
3267,REMBERT,LANE,,REMBERT LANE,592F3,PUBLIC STREET NAMES
3175,RIVERSIDE,DR,,RIVERSIDE DRIVE,594J7,PUBLIC STREET NAMES
3213,RIDGECREST,DR,,RIDGECREST DRIVE,592F5,PUBLIC STREET NAMES
3362,RADIUM,DR,,RADIUM DRIVE,595C7,PUBLIC STREET NAMES
3361,RADWIN,AVE,,RADWIN AVENUE,503D3,PUBLIC STREET NAMES
3018,ROY,ST,,ROY STREET,595D1,PUBLIC STREET NAMES
3045,ROSSITER,PL,,ROSSITER PLACE,481J5,PUBLIC STREET NAMES
3123,RODEO,LANE,,RODEO LANE,673H7,PUBLIC STREET NAMES
3317,RAWLINGS,AVE,,RAWLINGS AVENUE,705F6,PUBLIC STREET NAMES
3326,RAPALLO,PL,,RAPALLO PLACE,823H5,PUBLIC STREET NAMES
3072,ROSE,ST,,ROSE STREET,634G4,PUBLIC STREET NAMES
2989,RUNNYMEDE,ST,,RUNNYMEDE STREET,532J4,PUBLIC STREET NAMES
3049,ROSNICK,PL,,ROSNICK PLACE,481C6,PUBLIC STREET NAMES
